question_id,question_text,vote_count,topic_label,topic_reason
440,ENTP에 가장 가까울 것 같은 사람은?,1583,기타,핵심 단서가 약하거나 범주가 모호함
473,복숭아같은 친구,1583,친밀감_우정,"사교성, 정서적 친밀감"
434,침착한 매력이 있는 친구,1582,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
360,후드티가 완전 잘 어울리는 사람은?,1581,기타,핵심 단서가 약하거나 범주가 모호함
104,내 어깨를 내어줄 수 있는 사람은?,1578,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
364,가장 좋은 학교에 갈거 같은 사람은?,1578,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
494,먹방 찍으면 100만 유튜버가 될 것 같은 친구,1577,미래상상_성공,"장래 상상, 미래 성취 맥락"
524,웃는 모습이 호감인 친구는?,1576,성격_행동,"성향, 태도, 사회성 등 성격 특성"
510,달리기가 가장 빠른 사람은?,1575,기타,핵심 단서가 약하거나 범주가 모호함
417,범인 다 때려잡는 경찰이 될 것 같은 사람은?,1574,미래상상_성공,"장래 상상, 미래 성취 맥락"
218,"아직 잘 모르지만, 더 알아가 보고싶은 사람은?",1573,친밀감_우정,"사교성, 정서적 친밀감"
519,콧수염을 기르면 잘 어울릴 것 같은 사람은?,1571,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
405,양치를 제일 꼼꼼하게 할 것 같은 사람은?,1570,성격_행동,"성향, 태도, 사회성 등 성격 특성"
193,모든 점이 완벽한 것 같은 사람은?,1569,기타,핵심 단서가 약하거나 범주가 모호함
467,자연인이 될 가능성이 가장 높은 사람은?,1569,연애_호감,"설렘, 이성, 연애 감정 등 맥락"
530,나중에 술한잔 둘이서 하고 싶은 친구는?,1569,미래상상_성공,"장래 상상, 미래 성취 맥락"
552,연애하면 도시락 싸다줄 것 같은 사람은?,1569,기타,핵심 단서가 약하거나 범주가 모호함
155,같이 있으면 마음이 따뜻해지는 사람은?,1567,친밀감_우정,"사교성, 정서적 친밀감"
464,뭔가 제대로 한 번 보여줄 것 같은 사람은?,1566,기타,핵심 단서가 약하거나 범주가 모호함
555,까도 까도 새로운 매력이 계속 나오는 친구는?,1566,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
117,조용한 매력이 있는 친구,1564,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
263,내 생일에 꼭 연락왔으면 좋겠는 사람은?,1564,친밀감_우정,"사교성, 정서적 친밀감"
518,감수성이 풍부한 사람은?,1561,기타,핵심 단서가 약하거나 범주가 모호함
468,존재감이 가장 큰 사람은?,1557,기타,핵심 단서가 약하거나 범주가 모호함
342,어른들에게 제일 예의 바른 사람은?,1556,미래상상_성공,"장래 상상, 미래 성취 맥락"
357,옷빨을 제일 잘 받는 사람은?,1556,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
549,계란후라이 먹고 갈래?,1556,기타,핵심 단서가 약하거나 범주가 모호함
363,생각할수록 괜찮은 것 같은 사람은?,1554,기타,핵심 단서가 약하거나 범주가 모호함
526,똘끼 G.O.A.T,1554,기타,핵심 단서가 약하거나 범주가 모호함
183,나의 자존감을 가장 많이 높여줬던 사람은?,1552,친밀감_우정,"사교성, 정서적 친밀감"
433,토스트만 먹고도 살 것 같은 사람은?,1551,기타,핵심 단서가 약하거나 범주가 모호함
279,계획을 짜임새있게 잘 세우는 사람은?,1550,기타,핵심 단서가 약하거나 범주가 모호함
528,내가 좋은 일이 있을 때 가장 축하를 잘해줄 것 같은 사람은?,1550,기타,핵심 단서가 약하거나 범주가 모호함
198,안경을 벗으면 반전매력일 것 같은 사람은?,1549,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
311,연락을 제일 잘 하는 사람은?,1549,친밀감_우정,"사교성, 정서적 친밀감"
380,마니또를 정한다면 누구랑 할래?,1549,기타,핵심 단서가 약하거나 범주가 모호함
414,말빨로 다 해결할 것 같은 사람은?,1549,기타,핵심 단서가 약하거나 범주가 모호함
356,옷 스타일이 가장 확실한 사람은?,1548,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
442,ESFP에 가장 가까울 것 같은 사람은?,1546,기타,핵심 단서가 약하거나 범주가 모호함
560,운이 좋은 것 같은 사람은?,1546,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
465,어부가 될 가능성이 가장 높은 사람은?,1543,미래상상_성공,"장래 상상, 미래 성취 맥락"
441,ESFJ에 가장 가까울 것 같은 사람은?,1542,기타,핵심 단서가 약하거나 범주가 모호함
401,제일 듬직한 사람은?,1541,기타,핵심 단서가 약하거나 범주가 모호함
511,같이 수영장 가면 진짜 수영만 할 것 같은 사람은?,1539,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
256,항상 예쁜 신발을 신고 오는 사람은?,1538,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
472,다리가 가장 긴 것 같은 친구는?,1537,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
355,머리스타일이 가장 맘에 드는 사람은?,1536,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
432,매일 탕후루 하나씩 먹을 것 같은 사람은?,1536,기타,핵심 단서가 약하거나 범주가 모호함
345,같이 코인노래방을 가고 싶은 사람은?,1535,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
402,제일 성숙한 것 같은 사람은?,1535,기타,핵심 단서가 약하거나 범주가 모호함
503,여기서 제일 멋진 친구,1532,친밀감_우정,"사교성, 정서적 친밀감"
157,나에게 항상 응원과 용기를 주는 사람은?,1530,기타,핵심 단서가 약하거나 범주가 모호함
408,가장 카리스마가 있는 사람은?,1530,기타,핵심 단서가 약하거나 범주가 모호함
523,나중에 탐정이 될 것 같은 친구는?,1529,미래상상_성공,"장래 상상, 미래 성취 맥락"
350,어디 내놔도 춤으로 꿀리지 않는 친구는?,1528,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
144,발냄새가 가장 향긋할 것 같은 사람은?,1526,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
517,같이 캠핑을 가보고 싶은 사람은?,1526,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
331,미래에 회사의 사장이 될 거 같은 사람은?,1523,미래상상_성공,"장래 상상, 미래 성취 맥락"
550,매일 라면만 먹고 살 수 있을 것 같은 친구는?,1523,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
304,모성애를 불러일으키는 사람은?,1522,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
374,외국어를 가장 많이 할 수 있을거 같은 사람은?,1522,기타,핵심 단서가 약하거나 범주가 모호함
407,가장 빨리 다시 만날 것 같은 사람?,1521,기타,핵심 단서가 약하거나 범주가 모호함
335,알잘딱깔센이 가장 잘 어울리는 사람은?,1519,기타,핵심 단서가 약하거나 범주가 모호함
544,선택지에 있는 사람들 중 말싸움 1등일 것 같은 사람은?,1519,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
336,제대로 놀 때 부르고 싶은 친구는?,1518,친밀감_우정,"사교성, 정서적 친밀감"
158,동생이 있다면 소개시켜주고 싶은 사람은?,1517,기타,핵심 단서가 약하거나 범주가 모호함
448,INTP에 가장 가까울 것 같은 사람은?,1517,기타,핵심 단서가 약하거나 범주가 모호함
457,표정이 귀여운 사람은?,1517,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
501,제일 말을 예쁘게 하는 친구,1515,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
450,ISFP에 가장 가까울 것 같은 사람은?,1514,기타,핵심 단서가 약하거나 범주가 모호함
500,말투가 제일 특이한 친구,1513,성격_행동,"성향, 태도, 사회성 등 성격 특성"
324,애초에 뇌지컬이 넘사벽인 사람은?,1512,기타,핵심 단서가 약하거나 범주가 모호함
122,비밀을 털어놓을 수 있는 사람은?,1509,친밀감_우정,"사교성, 정서적 친밀감"
422,신비스러운 느낌이 드는 사람은?,1509,기타,핵심 단서가 약하거나 범주가 모호함
514,내가 좀비가 되면 가장 먼저 찾아갈 사람은?,1509,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
383,워터파크 같이 가고싶은 사람은?,1500,기타,핵심 단서가 약하거나 범주가 모호함
426,왠지 궁금해지는 사람은?,1500,기타,핵심 단서가 약하거나 범주가 모호함
236,고민을 잘 들어주는 사람은?,1499,신뢰_의지,"고민, 믿음, 의지 등 신뢰 관계"
539,앞으로 계속 승승장구할 것 같은 친구,1499,친밀감_우정,"사교성, 정서적 친밀감"
559,일본 감성을 가지고 있는 친구는?,1498,친밀감_우정,"사교성, 정서적 친밀감"
393,함께 영화관에 가고 싶은 사람은?,1497,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
354,가장 시크한 느낌의 친구는?,1495,친밀감_우정,"사교성, 정서적 친밀감"
421,세상 제일 착한 친구,1495,성격_행동,"성향, 태도, 사회성 등 성격 특성"
388,첫인상이 가장 끌렸던 사람은?,1494,성격_행동,"성향, 태도, 사회성 등 성격 특성"
502,좋고 싫음이 분명한 친구,1494,친밀감_우정,"사교성, 정서적 친밀감"
488,솔직한 모습이 멋진 사람은?,1493,성격_행동,"성향, 태도, 사회성 등 성격 특성"
542,뭐든 다 잘하는 친구는?,1492,친밀감_우정,"사교성, 정서적 친밀감"
449,ISFJ에 가장 가까울 것 같은 사람은?,1491,기타,핵심 단서가 약하거나 범주가 모호함
534,내가 아는 최고의 타짜,1491,기타,핵심 단서가 약하거나 범주가 모호함
543,모히또 가서 몰디브 한 잔 하고 싶은 사람?,1490,기타,핵심 단서가 약하거나 범주가 모호함
338,고민상담을 하고 싶은 사람은?,1486,신뢰_의지,"고민, 믿음, 의지 등 신뢰 관계"
437,ENFJ에 가장 가까울 것 같은 사람은?,1484,기타,핵심 단서가 약하거나 범주가 모호함
419,상상력 G.O.A.T,1483,기타,핵심 단서가 약하거나 범주가 모호함
486,추운 날 핫팩을 챙겨주고 싶은 사람,1483,기타,핵심 단서가 약하거나 범주가 모호함
525,하품을 제일 많이 하는 사람,1483,생활습관_일상,"음식, 생활 습관, 소지품 등 일상"
527,같이 해외여행을 가보고 싶은 친구는?,1483,관계상상_상황극,"무인도, 특정 상황극 등 가상 상황"
110,내가 성별이 바뀐다면 만나고 싶은 사람은?,1480,기타,핵심 단서가 약하거나 범주가 모호함
453,말투가 제일 귀여운 사람은?,1480,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
520,맛있는 거 먹을 때 이 표정인 친구는?,1479,친밀감_우정,"사교성, 정서적 친밀감"
470,발가락이 귀여울 것 같은 친구는?,1478,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
138,첫 키스를 가장 먼저 해봤을 것 같은 사람은?,1476,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
392,피크닉 가고싶은 사람은?,1476,기타,핵심 단서가 약하거나 범주가 모호함
513,이번 겨울에 스키장 같이 가고 싶은 사람은?,1476,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
506,천둥번개가 치면 연락하고 싶은 사람은?,1473,친밀감_우정,"사교성, 정서적 친밀감"
444,ESTP에 가장 가까울 것 같은 사람은?,1471,기타,핵심 단서가 약하거나 범주가 모호함
541,안아주고 싶은 사람은?,1470,기타,핵심 단서가 약하거나 범주가 모호함
451,ISTJ에 가장 가까울 것 같은 사람은?,1465,기타,핵심 단서가 약하거나 범주가 모호함
454,머리 쓰담쓰담하고 싶은 사람은?,1465,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
396,귀신의 집에서 나를 가장 잘 지켜줄 것 같은 사람은?,1464,신뢰_의지,"고민, 믿음, 의지 등 신뢰 관계"
387,주짓수 같이 하고 싶은 사람은?,1463,기타,핵심 단서가 약하거나 범주가 모호함
369,내 자식을 낳으면 이 친구에게 공부를 배웠으면 좋겠는 사람은?,1460,미래상상_성공,"장래 상상, 미래 성취 맥락"
556,가장 달콤한 친구,1459,친밀감_우정,"사교성, 정서적 친밀감"
394,고민이 있을 때 얘기하고 싶은 사람은?,1457,신뢰_의지,"고민, 믿음, 의지 등 신뢰 관계"
504,얘랑 있으면 시간이 너무 빨리가는것 같아,1457,기타,핵심 단서가 약하거나 범주가 모호함
376,같이 카페에서 공부하고 싶은 사람은?,1456,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
509,별보러 가자고 말하고 싶은 사람,1454,기타,핵심 단서가 약하거나 범주가 모호함
347,노래 부를 때 감성이 가장 좋은 사람은?,1453,능력_재능,"특정 지식, 기능적 능력, 게임/공부 등"
557,가을에 단풍보러 가고 싶은 사람은?,1453,기타,핵심 단서가 약하거나 범주가 모호함
377,나와 취향이 가장 잘 맞을 것 같은 사람은?,1452,기타,핵심 단서가 약하거나 범주가 모호함
361,노잼개그를 치는데 점점 웃긴 것 같은 사람은?,1451,유머_밈,"드립, 개그, 과장 등 유머러스한 질문"
452,ISTP에 가장 가까울 것 같은 사람은?,1450,기타,핵심 단서가 약하거나 범주가 모호함
209,항상 좋은 냄새가 나는 사람은?,1448,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
497,가족이랑 가장 화목해보이는 친구,1447,친밀감_우정,"사교성, 정서적 친밀감"
459,10년 안에 연예인이 될 것 같은 사람은?,1444,미래상상_성공,"장래 상상, 미래 성취 맥락"
395,과묵한 매력이 있는 사람은?,1442,외모_매력,"외모, 스타일, 패션 등 신체적 매력"
446,INFP에 가장 가까울 것 같은 사람은?,1442,기타,핵심 단서가 약하거나 범주가 모호함
445,INFJ에 가장 가까울 것 같은 사람은?,1440,기타,핵심 단서가 약하거나 범주가 모호함
